manufacturer,model_name,production_start,production_end,recall_start_date,recall_count,recall_reason
비엠더블유,MINI Cooper SD Countryman,2012-02-29,2014-06-23,2019-01-23,405,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,MINI Cooper SD Countryman ALL4,2016-11-02,2016-12-07,2019-01-23,20,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,MINI Cooper D Countryman ALL4,2016-11-25,2017-03-31,2019-01-23,398,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,MINI Cooper D Countryman,2017-01-05,2017-03-06,2019-01-23,389,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW 730Ld,2012-07-02,2015-01-28,2019-01-23,1015,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW 750Ld xDrive,2014-01-23,2015-05-12,2019-01-23,285,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW 740d,2012-11-19,2013-03-18,2019-01-23,34,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW 730d xDrive,2012-11-14,2015-03-19,2019-01-23,930,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW X3 xDrive30d,2011-03-31,2017-02-22,2019-01-23,394,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW X3 xDrive35d,2012-01-18,2013-02-21,2019-01-23,32,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW X3 xDrive20d,2014-04-06,2017-05-02,2019-01-23,4776,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW 525d xDrive,2011-11-22,2013-05-02,2019-01-23,909,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW 525d,2012-06-29,2013-02-06,2019-01-23,313,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW 535d,2011-08-31,2013-06-20,2019-01-23,194,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW 525d xDrive Touring,2011-11-23,2013-04-22,2019-01-23,148,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
비엠더블유,BMW Gran Turismo 20d,2012-06-21,2013-06-26,2019-01-23,1319,"배기가스 재순환 장치 냉각기 결함으로 냉각수가 누출될 수 있고, 그 결과 배기가스 재순환 장치 냉각기를 통과하는 배출가스와 만나면, 냉각수 중 수분은 증발하고 글리콜만 남게 됩니다. 글리콜은 WAVE FIN 구조의 내부, 배기가스 재순환 장치 냉각기의 입구 근처, 그리고 배기가스 재순환 장치 냉각기 끝 단에서 배기가스 재순환장치 냉각기 내의 그을음과 혼합될 수 있습니다. 그 곳에서는 혼합물을 발화시키거나 글로잉 입자(열점)를 발생시킬 수 있는 고온 상태가 발생 할 수 있습니다. 이러한 과정에 의하여 글로잉 입자가 흡기다기관 안으로 날아가 흡기다기관 표면에 붙게 되고 해당 영역이 용융하여 천공이 생길 가능성이 있습니다."
