센터코드,센터명,센터종류,주소,전화번호,위도,경도,전기차수리,수소차수리
E01DK8,칠원점,전문블루핸즈,경기도 평택시 신촌로 95(칠원동) ,031 6186060,127.110567,37.027172,N,N
B2M011,탄벌점,전문블루핸즈,경기도 광주시 회안대로 714 (탄벌동),031 7618110,37.415144,127.243679,N,N
G1M001,탑동점,전문블루핸즈,"충청북도 청주시 상당구 중고개로 364, 35(탑동)",043 2358201,127.500892,36.631553,N,Y
I01DJ8,탑립점,전문블루핸즈,대전광역시 유성구 테크노10로 53 (탑립동),042 6269974,36.416516,127.408243,N,N
I01DM4,탕정점,전문블루핸즈,충청남도 아산시 탕정면 탕정면로 200,041 5417166,36.807709,127.074159,N,N
D1Z008,태극모터스,종합블루핸즈,인천광역시 옹진군 백령면 백령로 855,032 8365800,124.666686,37.957903,N,N
F01DG1,태백서부점,전문블루핸즈,강원특별자치도 태백시 한성3주택길 1 화전점현대자동차,033 5528205,128.973142,37.180425,N,N
F1Z004,태백현대서비스,종합블루핸즈,강원특별자치도 태백시 황지로 104(황지동),033 5526000,128.992356,37.168033,N,Y
MD0D63,태안대형점,전문블루핸즈,경기도 화성시 정조로 63 (진안동),031 2235433,127.028322,37.217328,N,N
I01G75,태안현대서비스,종합블루핸즈,충청남도 태안군 태안읍 원이로 79,041 6755217,36.764067,126.287518,Y,N
J01DL5,태인점,전문블루핸즈,전북특별자치도 정읍시 태인면 정읍북로 1203,063534 8688,126.933878,35.650658,N,N
M01DK3,태전점,전문블루핸즈,대구광역시 북구 학정로 113 (태전동),053 3138572,35.917981,128.550473,N,N
Z13Z74,태전현대서비스(주),종합블루핸즈,경기도 광주시 순암로 155 (중대동),031763 3332,37.396399,127.233162,Y,N
S01CA2,태화점,전문블루핸즈,울산광역시 중구 명정3길 32 (태화동),052247 8998,35.553664,129.290591,N,N
M01DK1,태화점,전문블루핸즈,경상북도 안동시 경동로 427 (태화동),054854 3159,36.569064,128.706802,N,N
B3Z002,테크원모터스주식회사,종합블루핸즈,경기도 가평군 가평읍 태봉두밀로 34-73,031 5818585,127.487133,37.804311,N,N
B1M004,토당능곡점,전문블루핸즈,경기도 고양시 덕양구 토당로 20 (토당동),031 9721472,37.618415,126.823009,N,N
MB0D92,토평점,전문블루핸즈,경기도 구리시 벌말로 122 (토평동),031 5649940,127.148528,37.587339,N,N
F01DL1,통리점,전문블루핸즈,강원특별자치도 태백시 짝바우골길 15 (통동),033554 4423,129.02135,37.169625,N,N
S02Q51,통영현대서비스,종합블루핸즈,경상남도 통영시 평인일주로 1106-88 ,055 6462525,34.857408,128.416835,N,N
MF0D71,통진남부점,전문블루핸즈,경기도 김포시 통진읍 율마로 332 ,031 9840085,126.598961,37.680547,N,N
D1Z010,통진현대서비스,종합블루핸즈,경기도 김포시 통진읍 서암고정로 196 ,031 9860335,37.702352,126.608714,N,N
B03DG5,퇴계점,전문블루핸즈,"강원특별자치도 춘천시 우묵길52번길 26, 1층 (퇴계동)",033 2415982,127.724586,37.864369,N,Y
B8Z001,파주현대서비스,종합블루핸즈,경기도 파주시 월롱면 휴암로 235,031 9499141,37.81236,126.78254,N,Y
S02DK3,팔용동부점,전문블루핸즈,경상남도 창원시 의창구 창원대로363번길 22-25(팔용동),055 2777400,128.641036,35.237172,N,N
S02DN6,팔용중앙점,전문블루핸즈,경상남도 창원시 의창구 남산로 35 (팔용동),055 2533657,128.613861,35.258581,N,N
Z1Z022,팔탄상용현대서비스㈜,종합블루핸즈,경기도 화성시 팔탄면 버들로 1317(외 3플지),03180597755,126.851728,37.128369,N,N
E1Z004,팔탄현대서비스,종합블루핸즈,경기도 화성시 팔탄면 포승향남로 2960-4 ,031 3584949,37.156189,126.911937,Y,Y
E01DN1,팽성점,전문블루핸즈,경기도 평택시 팽성읍 안정로 215,031 6914856,127.063531,36.969553,,
S02DJ3,평거점,전문블루핸즈,경상남도 진주시 남강로309번길 12 ,055 7469200,35.168881,128.062966,N,N
M01DM3,평리점,전문블루핸즈,대구 서구 서대구로 205 (평리동 617-3),053 5658204,35.876425,128.554488,N,N
M01DM4,평리중부점,전문블루핸즈,대구광역시 서구 서대구로 172 (평리동),053572 8282,35.873315,128.555435,N,N
P03DH7,평산점,전문블루핸즈,경상남도 양산시 웅상대로 941 (평산동),055 3658639,129.154183,35.383589,N,N
F01DM1,평창남부점,전문블루핸즈,강원특별자치도 평창군 평창읍 서동로 2553 ,033 3320907,128.401122,37.367297,N,N
E05DM6,평촌중부점,전문블루핸즈,경기도 안양시 동안구 흥안대로 366 (평촌동),031426 8254,126.973061,37.386953,N,N
E01E43,평촌현대서비스(주),종합블루핸즈,경기도 안양시 동안구 시민대로383번길 23 (관양동),031 4238200,37.397581,126.972502,N,Y
E1Z009,평택남부현대서비스,종합블루핸즈,경기도 평택시 신평로 67 (유천동),031 6524848,36.972967,127.105297,Y,Y
Z1Z032,평화로현대서비스,종합블루핸즈,제주특별자치도 제주시 애월읍 평화로 2585 ,064 7991030,126.425981,33.438758,N,N
M1M004,평화점,전문블루핸즈,경상북도 김천시  영남대로 1660(평화동),054 4328204,36.128419,128.115492,N,N
E01DL5,포승점,전문블루핸즈,경기도 평택시 포승읍 평택항로184번길 4-9,031 6812263,36.974817,126.844094,N,Y
E01E63,포승현대서비스,종합블루핸즈,경기도 평택시 포승읍 도곡리 697-18,031 6819777,126.858567,36.989981,N,N
Z32Z16,포천내촌현대상용서비스,종합블루핸즈,경기도 포천시 내촌면 금강로 2008 ,031 5346772,127.222036,37.759625,N,N
Z12Z65,포천신북현대서비스,종합블루핸즈,경기도 포천시 신북면 중앙로335번길 1 ,031 5355200,127.212833,37.914408,N,N
ME0D64,포천점,전문블루핸즈,경기도 포천시 호국로 1083 (선단동),031 5343989,37.860855,127.170781,N,N
N01000,포항하이테크센터,하이테크센터,경상북도 포항시 남구 연일읍 동문로 102  ,054 2862111,35.999589,129.353811,,
D1M002,풍무점,전문블루핸즈,경기도 김포시 풍무로146번길 78 ,031 9988204,126.727861,37.607469,N,N
L1M015,풍암동부점,전문블루핸즈,전남광주통합특별시 서구 풍암순환로128번길 81 ,062 6828204,126.885978,35.128917,,
S02DN2,풍호점,전문블루핸즈,경상남도 창원시 진해구 진해대로1047번길 24 (풍호동),055 5474454,128.710719,35.136019,N,N
P3M007,하남점,전문블루핸즈,경상남도 밀양시 하남읍 수산중앙로 125,055 3916566,35.376626,128.718391,N,N
L01J53,하남현대서비스,종합블루핸즈,전남광주통합특별시 광산구 하남대로 127-10 ,062 9622111,126.807483,35.181258,Y,N
B2Z020,하남현대종합서비스,종합블루핸즈,경기도 하남시 초광산단동로 8 (광암동), 0269562470,37.5284,127.173144,N,Y
MF0D86,하늘도시점,전문블루핸즈,인천광역시 영종구 관창로4번길 20 ,032 7468204,126.533011,37.492958,N,N
P02DG3,하단점,전문블루핸즈,부산광역시 사하구 하신번영로 344 (하단동),051207 0769,128.959647,35.111519,N,N
L1M006,하당점,전문블루핸즈,전남광주통합특별시 목포시 교육로 98,061 2838272,34.805571,126.418569,N,N
MB0D72,하대원중부점,전문블루핸즈,경기도 성남시 중원구 둔촌대로 317-1 (하대원동),031757 8203,127.153272,37.430733,N,N
S2M004,하동점,전문블루핸즈,경상남도 하동군 하동읍 군청로 149-1,055 8835805,127.763297,35.061086,N,N
MB0D19,하리점,전문블루핸즈,경기도 여주시 여흥로 18-5 (하동),031 8867942,127.626575,37.298983,N,N
G01DH9,하복대점,전문블루핸즈,충청북도 청주시 흥덕구 죽천로 98 (복대동),043 2319999,127.433753,36.637644,N,N
MF0D53,하성점,전문블루핸즈,경기도 김포시 하성면 월하로 724,031 9819900,126.635128,37.709503,N,N
N01DK8,하양점,전문블루핸즈,경상북도 경산시 하양읍 대경로 799,053 8544317,35.915301,128.826301,N,N
N01N18,하양현대서비스,종합블루핸즈,경상북도 경산시 진량읍 공단10로 349 ,053 8519009,128.834722,35.885981,Y,Y
J01DH5,하정점,전문블루핸즈,전북특별자치도 남원시 의총로 90-27 (하정동),063633 6111,127.377658,35.4089,N,N
MF0D13,학운점,전문블루핸즈,경기도 김포시 양촌읍 황금로 23번길 18-24,031981 8206,126.629578,37.619325,N,N
MF0D75,학익점,전문블루핸즈,인천광역시 미추홀구 한나루로 373,032 8767204,37.441591,126.662666,N,N
P02CA2,학장점,전문블루핸즈,부산광역시 사상구 학장로 159 (학장동),051325 8888,35.14266,128.984444,N,N
E01E50,한근자동차공업(주),종합블루핸즈,경기도 안양시 동안구 시민대로 367 (관양동),031421 3385,37.396864,126.971365,Y,N
T01DJ1,한림점,전문블루핸즈,제주특별자치도 제주시 한림읍 일주서로 5697 ,064 7966868,33.435859,126.277773,N,N
M01M04,한성종합정비,종합블루핸즈,대구광역시 달성군 하빈면 하빈남로 564,053 5839580,128.397558,35.875903,N,N
Z32Z12,한양자동차공업(주),종합블루핸즈,경기도 포천시 소흘읍 호국로 483,031 5416600,37.816384,127.13479,N,N
S02DG8,함양점,전문블루핸즈,경상남도 함양군 함양읍 함양로 1262,055 9639453,127.733119,35.529739,N,N
J01DM2,함열점,전문블루핸즈,전북특별자치도 익산시 함열읍 함낭로 495,063861 7770,36.074108,126.962217,N,N
L1Z012,함평현대서비스,종합블루핸즈,전남광주통합특별시 함평군 대동면 학동로 404  ,061 3238205,35.061498,126.537811,N,N
S02DJ1,합천점,전문블루핸즈,경상남도 합천군 합천읍 대야로 932,055 9341388,128.164058,35.571475,N,N
S02Q35,합천현대서비스,종합블루핸즈,경상남도 합천군 대양면 동부로 22 .,055 9332223,35.555367,128.164078,N,N
L01DH5,해남점,전문블루핸즈,전남광주통합특별시 해남군 해남읍 중앙1로 489,061 5368203,34.579147,126.582984,N,N
I01DQ8,해미점,전문블루핸즈,충청남도 서산시 해미면 남문2로 186,041 6880456,126.550242,36.708606,N,N
E5Z003,해안현대서비스,종합블루핸즈,경기도 안산시 상록구 선진6길 26 ,031 4075333,37.281399,126.84492,N,N
S02DK6,해운점,전문블루핸즈,경상남도 창원시 마산합포구 월영동12길 6 (해운동),055 2245533,128.565256,35.180444,N,N
MA0D52,행신가라뫼점,전문블루핸즈,경기도 고양시 덕양구 행신로 279번길 7 (행신동),031 9710909,126.844333,37.620047,N,N
E1M002,향남점,전문블루핸즈,경기도 화성시 향남읍 행정죽전로1길 4,031 3532002,37.123501,126.920493,N,N
J1M004,혁신점,전문블루핸즈,전북특별자치도 전주시 덕진구 원장동길 17 (장동194-6),063 2110007,127.055653,35.845108,N,N
G1Z004,현대감곡상용서비스(주),종합블루핸즈,충청북도 음성군 감곡면 중간말길16번길 59(외1필지),043 8826262,127.703664,37.111625,N,N
Z17Z17,현대강남자동차써비스(주),종합블루핸즈,서울특별시 서초구 마방로 26 (양재동), 02 5751900,37.474541,127.040978,N,Y
A1Z001,현대대경시트,종합블루핸즈,대구광역시 서구 달서천로 337-1,053 3550554,128.571879,35.88459,,
Z0ZY02,현대수원시트,종합블루핸즈,경기도 용인시 기흥구 중부대로 137 (영덕동),031 2162558,127.085075,37.266661,,
G01H40,현대자동차오송서비스(주),종합블루핸즈,충청북도 청주시 흥덕구 강내면 가로수로 485,043 2320880,36.623786,127.353639,N,Y
G01H41,현대자동차증평서비스,종합블루핸즈,충청북도 증평군 증평읍 두름로 113,043 8382044,36.781264,127.595184,Y,Y
Z1Z020,현대자동차청주상용서비스(주),종합블루핸즈,충청북도 청주시 청원구 팔결로 67-26 ,043 2134085,127.480744,36.690811,N,N
G01H03,현대자동차충주서비스㈜,종합블루핸즈,충청북도 충주시 목행산단6로 27 ,043 8557000,37.000702,127.917988,Y,Y
M01L88,현대종합정비공장,종합블루핸즈,경상북도 안동시 공단로 42 (수상동),054 8585555,128.705461,36.550186,N,N
A1Z007,현대하이카손해사정(주),종합블루핸즈,"서울특별시 송파구 송파대로 570 3층(신천동,타워730)", 02 5545656,0,0,,
M01DG5,현풍점,전문블루핸즈,대구광역시 달성군 현풍읍 논공로 60 ,053 6114040,128.441217,35.711131,N,N
M1Z022,현풍현대서비스,종합블루핸즈,대구광역시 달성군 현풍읍 국가산단북로 360 ,053 6176767,128.430122,35.665464,Y,Y
S01DH5,호계남부점,전문블루핸즈,울산광역시 북구 동대로 50 ,052 2958572,35.628044,129.35754,N,Y
E05DN7,호계점,전문블루핸즈,경기도 안양시 동안구 경수대로 697 (호계동),031 4588204,126.951514,37.384058,N,N
E01DN2,호매실점,전문블루핸즈,경기도 수원시 권선구 칠보로113번길 16 (호매실동),031 2178204,126.9514,37.267103,,
J01DK8,호성점,전문블루핸즈,전북특별자치도 전주시 덕진구 동부대로 802 (호성동1가),063 2468182,35.859305,127.154821,N,N
G1M002,호암남부점,전문블루핸즈,충청북도 충주시 원호암4길 26 (호암동),043 8449300,36.955216,127.937717,N,N
ME0D31,호평점,전문블루핸즈,경기도 남양주시 늘을1로16번안길 9-20 (호평동),031 5118200,127.241378,37.654731,N,N
L01DL8,홍농점,전문블루핸즈,전남광주통합특별시 영광군 홍농읍 홍농로 437 ,061 3562825,126.445056,35.393825,N,N
B1M010,홍제점,전문블루핸즈,서울특별시 서대문구 홍제내길 76, 0260838200,126.935794,37.585836,N,N
F1M006,홍천동부점,전문블루핸즈,강원특별자치도 홍천군 홍천읍 홍천로 640 ,033 4337011,37.705545,127.907544,N,N
MC0D39,화곡남부점,전문블루핸즈,서울특별시 강서구 까치산로 165 (화곡동), 0226048227,126.852789,37.552131,N,N
B3M012,화도동부점,전문블루핸즈,경기도 남양주시 화도읍 경춘로 1713,031 5929393,37.655756,127.28115,N,N
ME0D29,화도점,전문블루핸즈,경기도 남양주시 화도읍 경춘로창벌1길 21,031 5940500,127.303397,37.650086,N,N
T1M008,화북점,전문블루핸즈,제주특별자치도 제주시 청풍남2길 3 (화북일동),064 7227285,33.518059,126.564588,N,N
E01DK7,화서점,전문블루핸즈,경기도 수원시 팔달구 팔달로151 (화서1동),031 2478204,127.005392,37.281961,N,N
Z32Z26,화성남양현대상용서비스,종합블루핸즈,경기도 화성시 남양읍 주석로 370-17 ,031 3563816,126.862447,37.202386,N,N
Z1Z002,화성상용서비스(주),종합블루핸즈,경기도 화성시 양감면 암소고개로 255-18,03180581133,126.913869,37.076494,N,N
Z1Z041,화성양감현대상용서비스,종합블루핸즈,경기도 화성시 양감면 은행나무로 23 ,03151861851,126.931472,37.065986,N,N
E1Z016,화성중앙현대서비스,종합블루핸즈,경기도 화성시 안녕길 21-10 현대자동차 블루핸즈 화성중앙현대서비스,031 2215833,126.990394,37.205083,N,N
E01E38,화성현대서비스,종합블루핸즈,경기도 화성시 송산면 송산로 84 ,031 3566200,37.217762,126.72902,N,Y
B2Z002,화영공업,종합블루핸즈,서울특별시 성동구 자동차시장1길 94-25 (용답동), 0222492148,127.067983,37.559314,N,N
M01DQ2,화원점,전문블루핸즈,대구광역시 달성군 화원읍 비슬로 2408 ,053 6388504,35.794991,128.483503,N,N
L03DH3,화장점,전문블루핸즈,전남광주통합특별시 여수시 화산로 99 (화장동),061 6855058,127.648358,34.775106,N,N
L01DL7,화정점,전문블루핸즈,전남광주통합특별시 서구 화정로 80 (화정동),062383 3116,126.866153,35.144711,N,N
MA0D24,화정점,전문블루핸즈,경기도 고양시 덕양구 화신로 258 (화정동),031 9785151,126.832897,37.630814,N,N
J01DM7,황등점,전문블루핸즈,전북특별자치도 익산시 황등면 황등로 14,063856 8572,35.994624,126.949206,N,N
I01CB1,황산점,전문블루핸즈,충청남도 논산시 부적면 부인길 15,041 7340701,127.114622,36.211956,N,N
M1M007,황상점,전문블루핸즈,경상북도 구미시 수출대로 526 (황상동) ,054 4731450,128.422678,36.110386,N,N
N01DK1,황성점,전문블루핸즈,경상북도 경주시 갓뒤길3번길 1-6 ,054 7768209,129.216542,35.870797,N,N
MA0DA8,황학남부점,전문블루핸즈,서울특별시 중구 난계로 177 (황학동), 0222338201,127.023347,37.567433,N,N
MA0D75,황학점,전문블루핸즈,서울특별시 중구 난계로19길 2 (황학동), 0222358204,37.569517,127.023045,N,N
I01DQ9,회동점,전문블루핸즈,충청북도 영동군 영동읍 동정로 122,043 7438204,127.793864,36.171214,N,N
ME0D75,회정점,전문블루핸즈,경기도 양주시 평화로 1807 (회정동),031 8598888,127.054514,37.850469,N,N
M01DG6,효목점,전문블루핸즈,대구광역시 동구 동부로 182 (효목동),053754 4616,35.877603,128.632385,N,Y
S01P15,효문현대서비스,종합블루핸즈,울산광역시 북구 염포로 275 ,052 2894001,35.561176,129.369336,N,N
J01DN3,효자남부점,전문블루핸즈,전북특별자치도 전주시 완산구 쑥고개로 376(효자동2가),063 2248865,127.106097,35.803603,N,N
J1M002,효자북부점,전문블루핸즈,전북특별자치도 전주시 완산구 후곡길 5-16 (효자동2가),063224 7282,127.094906,35.809364,N,N
J01DH8,효자점,전문블루핸즈,전북특별자치도 전주시 완산구 안행로 50 (효자동1가),063227 9949,127.133631,35.801453,N,N
B03DG4,후평점,전문블루핸즈,강원특별자치도 춘천시 춘천로 376 (후평동),033251 8838,127.750731,37.886917,,
N01DG7,후포점,전문블루핸즈,경상북도 울진군 후포면 후포삼율로 199 ,054 7888204,129.441361,36.68765,N,N
N01DG9,흥해점,전문블루핸즈,경상북도 포항시 북구 흥해읍 동해대로 1529,054 2628275,36.108654,129.342453,N,N
